sku_id,period,week_start,forecast_step,forecast_units,forecast_lo80,forecast_hi80
NBL-1061,2026-07-07/2026-07-13,2026-07-13,1.0,276.855195920272,253.35003898288508,300.360352857659
NBL-1062,2026-07-07/2026-07-13,2026-07-13,1.0,253.829038013731,231.85002632736115,275.80804970010087
NBL-1063,2026-07-07/2026-07-13,2026-07-13,1.0,545.7650792300456,514.1232556981082,577.4069027619829
NBL-1064,2026-07-07/2026-07-13,2026-07-13,1.0,31.93130695313074,23.94293556100814,39.91967834525334
NBL-1065,2026-07-07/2026-07-13,2026-07-13,1.0,88.05936404911017,74.66854047414122,101.45018762407912
NBL-1066,2026-07-07/2026-07-13,2026-07-13,1.0,256.48980670818224,229.3836505054348,283.5959629109297
NBL-1067,2026-07-07/2026-07-13,2026-07-13,1.0,6.077832382880427,3.8248222128709988,8.330842552889855
NBL-1068,2026-07-07/2026-07-13,2026-07-13,1.0,54.977129095405346,41.25406531386441,68.70019287694629
NBL-1069,2026-07-07/2026-07-13,2026-07-13,1.0,299.3235196961333,269.538416549984,329.1086228422826
NBL-1070,2026-07-07/2026-07-13,2026-07-13,1.0,185.9722563931527,164.6923393683153,207.2521734179901
NBL-1071,2026-07-07/2026-07-13,2026-07-13,1.0,158.79802600504297,139.59632973815548,177.99972227193047
NBL-1072,2026-07-07/2026-07-13,2026-07-13,1.0,42.813694505876676,35.0110429133372,50.61634609841615
NBL-1073,2026-07-07/2026-07-13,2026-07-13,1.0,261.66298487521266,230.29386032040162,293.0321094300237
NBL-1074,2026-07-07/2026-07-13,2026-07-13,1.0,64.91645191166144,54.48390126963888,75.349002553684
NBL-1075,2026-07-07/2026-07-13,2026-07-13,1.0,277.8201774996276,250.42931839942744,305.2110365998278
NBL-1076,2026-07-07/2026-07-13,2026-07-13,1.0,82.34418364123131,65.98238116736468,98.70598611509794
NBL-1077,2026-07-07/2026-07-13,2026-07-13,1.0,428.3803161831152,396.6853949356986,460.07523743053184
NBL-1078,2026-07-07/2026-07-13,2026-07-13,1.0,18.42357840824085,12.505243906146829,24.34191291033487
NBL-1079,2026-07-07/2026-07-13,2026-07-13,1.0,278.0071035984608,249.21270852022946,306.8014986766921
NBL-1080,2026-07-07/2026-07-13,2026-07-13,1.0,34.342675644963926,27.126308427024412,41.55904286290344
NBL-1081,2026-07-07/2026-07-13,2026-07-13,1.0,42.02255745507626,34.49021152266097,49.55490338749155
NBL-1082,2026-07-07/2026-07-13,2026-07-13,1.0,263.75783253505125,234.25817829681495,293.25748677328755
NBL-1083,2026-07-07/2026-07-13,2026-07-13,1.0,535.5021042875181,495.6906202478479,575.3135883271883
NBL-1084,2026-07-07/2026-07-13,2026-07-13,1.0,75.65251878284866,62.434020590696704,88.87101697500061
NBL-1085,2026-07-07/2026-07-13,2026-07-13,1.0,88.0260989551538,72.85481106924941,103.19738684105819
NBL-1086,2026-07-07/2026-07-13,2026-07-13,1.0,332.96455746111826,295.1734629792489,370.75565194298764
NBL-1087,2026-07-07/2026-07-13,2026-07-13,1.0,760.4995934202645,724.0705870905178,796.9285997500112
NBL-1088,2026-07-07/2026-07-13,2026-07-13,1.0,51.59195816786059,41.02910832684167,62.154808008879506
NBL-1089,2026-07-07/2026-07-13,2026-07-13,1.0,127.04307606913247,107.03864561231123,147.0475065259537
NBL-1090,2026-07-07/2026-07-13,2026-07-13,1.0,49.380263450657104,37.808102359782715,60.95242454153149
NBL-1091,2026-07-07/2026-07-13,2026-07-13,1.0,231.25770335717561,211.2836994711401,251.23170724321113
NBL-1092,2026-07-07/2026-07-13,2026-07-13,1.0,82.41037122396537,68.49670303737471,96.32403941055603
NBL-1093,2026-07-07/2026-07-13,2026-07-13,1.0,284.2704866430494,253.8738818176222,314.66709146847666
NBL-1094,2026-07-07/2026-07-13,2026-07-13,1.0,45.26316406299558,35.28777440085436,55.238553725136796
NBL-1095,2026-07-07/2026-07-13,2026-07-13,1.0,670.8936326645548,631.3840495472399,710.4032157818698
NBL-1096,2026-07-07/2026-07-13,2026-07-13,1.0,528.1554279797684,493.35031453419776,562.9605414253391
NBL-1097,2026-07-07/2026-07-13,2026-07-13,1.0,563.797443293558,536.4511126869843,591.1437739001317
NBL-1098,2026-07-07/2026-07-13,2026-07-13,1.0,192.1218685211252,174.24411407043013,209.9996229718203
NBL-1099,2026-07-07/2026-07-13,2026-07-13,1.0,38.6462953907646,28.455801484877057,48.83678929665214
NBL-1100,2026-07-07/2026-07-13,2026-07-13,1.0,177.9711477504258,159.77556211630264,196.166733384549
NBL-1101,2026-07-07/2026-07-13,2026-07-13,1.0,167.7033595237979,151.02406342153432,184.38265562606148
NBL-1102,2026-07-07/2026-07-13,2026-07-13,1.0,758.7927868869823,723.1168815627416,794.468692211223
NBL-1103,2026-07-07/2026-07-13,2026-07-13,1.0,148.63683957423507,129.30589998120703,167.9677791672631
NBL-1104,2026-07-07/2026-07-13,2026-07-13,1.0,55.81222720408054,45.10770566096688,66.5167487471942
NBL-1105,2026-07-07/2026-07-13,2026-07-13,1.0,345.5248955114554,316.8404892638423,374.20930175906847
NBL-1106,2026-07-07/2026-07-13,2026-07-13,1.0,102.79649373921269,86.35576128292757,119.23722619549781
NBL-1107,2026-07-07/2026-07-13,2026-07-13,1.0,66.03911190546879,58.87675899961003,73.20146481132754
NBL-1108,2026-07-07/2026-07-13,2026-07-13,1.0,276.0015346109521,247.35127405118402,304.65179517072016
NBL-1109,2026-07-07/2026-07-13,2026-07-13,1.0,163.2302296746076,141.8533623290491,184.60709702016612
NBL-1110,2026-07-07/2026-07-13,2026-07-13,1.0,750.649770474703,712.9280293231196,788.3715116262864
NBL-1111,2026-07-07/2026-07-13,2026-07-13,1.0,302.47667142945494,266.1908819332433,338.7624609256666
NBL-1112,2026-07-07/2026-07-13,2026-07-13,1.0,414.956554155576,380.8589844430968,449.05412386805517
NBL-1113,2026-07-07/2026-07-13,2026-07-13,1.0,423.0730675006143,386.005883610263,460.14025139096555
NBL-1114,2026-07-07/2026-07-13,2026-07-13,1.0,300.01446573870965,272.35636959188145,327.67256188553785
NBL-1115,2026-07-07/2026-07-13,2026-07-13,1.0,624.8561182503325,591.6346353808353,658.0776011198298
NBL-1116,2026-07-07/2026-07-13,2026-07-13,1.0,588.613522955023,561.2370690772715,615.9899768327745
NBL-1117,2026-07-07/2026-07-13,2026-07-13,1.0,708.3776493908719,673.5909266694267,743.164372112317
NBL-1118,2026-07-07/2026-07-13,2026-07-13,1.0,583.9925690637023,550.8218412684744,617.1632968589302
NBL-1119,2026-07-07/2026-07-13,2026-07-13,1.0,482.24188508240775,451.76686365490457,512.7169065099109
NBL-1120,2026-07-07/2026-07-13,2026-07-13,1.0,678.2081725455812,639.3521964600719,717.0641486310905
NBL-1121,2026-07-07/2026-07-13,2026-07-13,1.0,253.03307168346262,229.40505308690933,276.6610902800159
NBL-1122,2026-07-07/2026-07-13,2026-07-13,1.0,310.1954431014593,276.5870387234635,343.80384747945516
NBL-1123,2026-07-07/2026-07-13,2026-07-13,1.0,154.59438113900197,135.92069763916464,173.2680646388393
NBL-1124,2026-07-07/2026-07-13,2026-07-13,1.0,305.66659319205564,282.1239846610531,329.2092017230582
NBL-1125,2026-07-07/2026-07-13,2026-07-13,1.0,334.035098880998,303.53956501341906,364.530632748577
NBL-1126,2026-07-07/2026-07-13,2026-07-13,1.0,236.95306405704756,213.41342369901685,260.49270441507826
NBL-1127,2026-07-07/2026-07-13,2026-07-13,1.0,228.15146731362975,204.46403089455757,251.83890373270194
NBL-1128,2026-07-07/2026-07-13,2026-07-13,1.0,780.8186217723544,748.6113794998884,813.0258640448204
NBL-1129,2026-07-07/2026-07-13,2026-07-13,1.0,8.212129526628567,5.660708678858898,10.763550374398237
NBL-1130,2026-07-07/2026-07-13,2026-07-13,1.0,79.168477796929,63.27571498824703,95.06124060561096
NBL-1131,2026-07-07/2026-07-13,2026-07-13,1.0,36.01134740757015,24.147831494623404,47.874863320516894
NBL-1132,2026-07-07/2026-07-13,2026-07-13,1.0,73.0363798181516,60.99408235166139,85.07867728464181
NBL-1133,2026-07-07/2026-07-13,2026-07-13,1.0,595.2152409285386,561.5688623070904,628.8616195499868
NBL-1134,2026-07-07/2026-07-13,2026-07-13,1.0,214.86527637371938,191.08747624913008,238.6430764983087
NBL-1135,2026-07-07/2026-07-13,2026-07-13,1.0,269.7818808250388,243.5793740389686,295.98438761110896
NBL-1136,2026-07-07/2026-07-13,2026-07-13,1.0,287.0050566205229,256.29760208296375,317.71251115808207
NBL-1137,2026-07-07/2026-07-13,2026-07-13,1.0,227.02477850170743,202.70228432901536,251.3472726743995
NBL-1138,2026-07-07/2026-07-13,2026-07-13,1.0,202.70067681654794,181.12048387188065,224.28086976121523
NBL-1139,2026-07-07/2026-07-13,2026-07-13,1.0,614.3967614806492,578.450999384184,650.3425235771143
NBL-1140,2026-07-07/2026-07-13,2026-07-13,1.0,208.80159698558808,179.02141606903243,238.58177790214373
NBL-1141,2026-07-07/2026-07-13,2026-07-13,1.0,670.0628406592349,631.242713463926,708.8829678545438
NBL-1142,2026-07-07/2026-07-13,2026-07-13,1.0,21.58101560107985,15.47829845885851,27.683732743301192
NBL-1143,2026-07-07/2026-07-13,2026-07-13,1.0,141.29620684233097,127.01949720191263,155.57291648274932
NBL-1144,2026-07-07/2026-07-13,2026-07-13,1.0,70.20989819886766,57.127404699071,83.29239169866432
NBL-1145,2026-07-07/2026-07-13,2026-07-13,1.0,437.958397865072,408.79164714949826,467.12514858064577
NBL-1146,2026-07-07/2026-07-13,2026-07-13,1.0,128.68661092198994,106.94485636596184,150.42836547801804
NBL-1147,2026-07-07/2026-07-13,2026-07-13,1.0,255.38170545275364,226.5466067806695,284.2168041248378
NBL-1148,2026-07-07/2026-07-13,2026-07-13,1.0,201.1240799615039,180.24064571369505,222.00751420931275
NBL-1149,2026-07-07/2026-07-13,2026-07-13,1.0,562.0124971508905,530.9446148871783,593.0803794146026
NBL-1000,2026-07-14/2026-07-20,2026-07-20,2.0,445.9985544973418,410.10058705478036,481.8965219399032
NBL-1001,2026-07-14/2026-07-20,2026-07-20,2.0,265.74792460162644,241.59350075097163,289.9023484522812
NBL-1002,2026-07-14/2026-07-20,2026-07-20,2.0,746.4999532448028,714.0154619953328,778.9844444942728
NBL-1003,2026-07-14/2026-07-20,2026-07-20,2.0,235.55118001915312,209.7161386609098,261.38622137739645
NBL-1004,2026-07-14/2026-07-20,2026-07-20,2.0,452.60961956443896,415.51214071776593,489.707098411112
NBL-1005,2026-07-14/2026-07-20,2026-07-20,2.0,15.373238535810692,7.785034251165581,22.961442820455805
NBL-1006,2026-07-14/2026-07-20,2026-07-20,2.0,285.1383750753961,258.60075971409185,311.6759904367003
NBL-1007,2026-07-14/2026-07-20,2026-07-20,2.0,386.68548635614883,354.437692229566,418.9332804827317
NBL-1008,2026-07-14/2026-07-20,2026-07-20,2.0,148.7137207644953,131.22135100343073,166.20609052555986
NBL-1009,2026-07-14/2026-07-20,2026-07-20,2.0,126.29001611630808,105.59334007865499,146.98669215396117
NBL-1010,2026-07-14/2026-07-20,2026-07-20,2.0,308.3352186148967,276.87302552342123,339.79741170637215
NBL-1011,2026-07-14/2026-07-20,2026-07-20,2.0,230.09639613991786,211.3524634943957,248.84032878544002
NBL-1012,2026-07-14/2026-07-20,2026-07-20,2.0,130.74105199731616,115.53006415818895,145.95203983644336
NBL-1013,2026-07-14/2026-07-20,2026-07-20,2.0,42.88102856011284,34.82130787308317,50.940749247142506
NBL-1014,2026-07-14/2026-07-20,2026-07-20,2.0,181.2057213140188,156.96833662386908,205.44310600416853
NBL-1015,2026-07-14/2026-07-20,2026-07-20,2.0,101.85679130639164,88.05032292236254,115.66325969042074
NBL-1016,2026-07-14/2026-07-20,2026-07-20,2.0,81.12892797921361,68.03125317658765,94.22660278183957
NBL-1017,2026-07-14/2026-07-20,2026-07-20,2.0,114.82474656202504,98.58390671545149,131.0655864085986
NBL-1018,2026-07-14/2026-07-20,2026-07-20,2.0,372.3895236547378,340.1849531274828,404.5940941819928
NBL-1019,2026-07-14/2026-07-20,2026-07-20,2.0,69.53443030514897,54.54386350437973,84.52499710591822
NBL-1020,2026-07-14/2026-07-20,2026-07-20,2.0,517.9607167554128,487.8977112185469,548.0237222922788
NBL-1021,2026-07-14/2026-07-20,2026-07-20,2.0,586.7269813092897,555.7097959095794,617.7441667090001
NBL-1022,2026-07-14/2026-07-20,2026-07-20,2.0,641.5457832687698,595.0773555375163,688.0142110000234
NBL-1023,2026-07-14/2026-07-20,2026-07-20,2.0,215.25678477032668,191.47568962728315,239.0378799133702
NBL-1024,2026-07-14/2026-07-20,2026-07-20,2.0,487.18561592599156,463.8765403949487,510.49469145703443
NBL-1025,2026-07-14/2026-07-20,2026-07-20,2.0,541.509967138169,504.0136726162683,579.0062616600698
NBL-1026,2026-07-14/2026-07-20,2026-07-20,2.0,223.20849304635098,200.29719605806457,246.1197900346374
NBL-1027,2026-07-14/2026-07-20,2026-07-20,2.0,80.93572052949165,68.03209851276213,93.83934254622116
NBL-1028,2026-07-14/2026-07-20,2026-07-20,2.0,148.97776924887583,130.4728115033984,167.48272699435327
NBL-1029,2026-07-14/2026-07-20,2026-07-20,2.0,166.84001525693205,144.3698898094938,189.3101407043703
NBL-1030,2026-07-14/2026-07-20,2026-07-20,2.0,300.5340275194087,274.36817612531905,326.69987891349837
NBL-1031,2026-07-14/2026-07-20,2026-07-20,2.0,339.4002727620168,314.9577682340643,363.8427772899693
NBL-1032,2026-07-14/2026-07-20,2026-07-20,2.0,77.18367837142517,62.30260380505501,92.06475293779533
NBL-1033,2026-07-14/2026-07-20,2026-07-20,2.0,587.0821733153364,552.1470054462001,622.0173411844727
NBL-1034,2026-07-14/2026-07-20,2026-07-20,2.0,642.47688106595,593.3743281694153,691.5794339624847
NBL-1035,2026-07-14/2026-07-20,2026-07-20,2.0,281.5933658559317,252.67208216632852,310.5146495455349
NBL-1036,2026-07-14/2026-07-20,2026-07-20,2.0,293.2225425866369,266.42827455472224,320.0168106185516
NBL-1037,2026-07-14/2026-07-20,2026-07-20,2.0,186.4867595205481,168.7241682756449,204.2493507654513
NBL-1038,2026-07-14/2026-07-20,2026-07-20,2.0,129.5035315354682,109.36274008128956,149.64432298964684
NBL-1039,2026-07-14/2026-07-20,2026-07-20,2.0,225.0485894956502,202.28774197248396,247.80943701881642
NBL-1040,2026-07-14/2026-07-20,2026-07-20,2.0,236.6544388626755,215.0675397654723,258.2413379598787
NBL-1041,2026-07-14/2026-07-20,2026-07-20,2.0,635.669152663014,608.0213370934719,663.3169682325561
NBL-1042,2026-07-14/2026-07-20,2026-07-20,2.0,120.4973502815138,105.64365330865715,135.35104725437046
NBL-1043,2026-07-14/2026-07-20,2026-07-20,2.0,64.0,55.520625080310694,72.4793749196893
NBL-1044,2026-07-14/2026-07-20,2026-07-20,2.0,287.0,265.16278552656325,308.83721447343675
NBL-1045,2026-07-14/2026-07-20,2026-07-20,2.0,190.0,166.92551050614253,213.07448949385747
NBL-1046,2026-07-14/2026-07-20,2026-07-20,2.0,139.0,120.17849100534788,157.82150899465213
NBL-1047,2026-07-14/2026-07-20,2026-07-20,2.0,523.0,482.4250869807221,563.5749130192779
NBL-1048,2026-07-14/2026-07-20,2026-07-20,2.0,437.0,405.99727654771823,468.00272345228177
NBL-1049,2026-07-14/2026-07-20,2026-07-20,2.0,303.0,267.8864607896315,338.1135392103685
NBL-1050,2026-07-14/2026-07-20,2026-07-20,2.0,112.0,100.9527471833545,123.0472528166455
NBL-1051,2026-07-14/2026-07-20,2026-07-20,2.0,210.0,184.9557343754752,235.0442656245248
NBL-1052,2026-07-14/2026-07-20,2026-07-20,2.0,557.0,519.1863868036688,594.8136131963312
NBL-1053,2026-07-14/2026-07-20,2026-07-20,2.0,312.0,281.1923079824251,342.8076920175749
NBL-1054,2026-07-14/2026-07-20,2026-07-20,2.0,401.0,372.5364745529909,429.4635254470091
NBL-1055,2026-07-14/2026-07-20,2026-07-20,2.0,273.95975250352154,245.06091643410647,302.8585885729366
NBL-1056,2026-07-14/2026-07-20,2026-07-20,2.0,75.36910124008683,64.64602850768837,86.0921739724853
NBL-1057,2026-07-14/2026-07-20,2026-07-20,2.0,185.42815474202425,168.61775430683883,202.23855517720966
NBL-1058,2026-07-14/2026-07-20,2026-07-20,2.0,175.277256104634,149.27196638951548,201.28254581975253
NBL-1059,2026-07-14/2026-07-20,2026-07-20,2.0,187.08600994098867,168.84808668293,205.32393319904736
NBL-1060,2026-07-14/2026-07-20,2026-07-20,2.0,341.87324186126693,307.42565652107237,376.3208272014615
NBL-1061,2026-07-14/2026-07-20,2026-07-20,2.0,296.53004889338604,273.02489195599907,320.035205830773
NBL-1062,2026-07-14/2026-07-20,2026-07-20,2.0,261.78978235914286,239.810770672773,283.7687940455127
NBL-1063,2026-07-14/2026-07-20,2026-07-20,2.0,537.9461674953811,506.3043439634437,569.5879910273185
NBL-1064,2026-07-14/2026-07-20,2026-07-20,2.0,30.366100409526663,22.377729017404064,38.35447180164926
NBL-1065,2026-07-14/2026-07-20,2026-07-20,2.0,92.04569430365507,78.65487072868612,105.43651787862402
NBL-1066,2026-07-14/2026-07-20,2026-07-20,2.0,263.9345112860997,236.82835508335222,291.04066748884713
NBL-1067,2026-07-14/2026-07-20,2026-07-20,2.0,8.704962400989256,6.451952230979828,10.957972570998685
NBL-1068,2026-07-14/2026-07-20,2026-07-20,2.0,56.52977381527474,42.8067100337338,70.25283759681568
NBL-1069,2026-07-14/2026-07-20,2026-07-20,2.0,286.2518239787259,256.4667208325766,316.0369271248752
NBL-1070,2026-07-14/2026-07-20,2026-07-20,2.0,184.35543018684723,163.07551316200983,205.63534721168463
NBL-1071,2026-07-14/2026-07-20,2026-07-20,2.0,159.12185862217402,139.92016235528652,178.3235548890615
NBL-1072,2026-07-14/2026-07-20,2026-07-20,2.0,40.44775906763182,32.645107475092345,48.2504106601713
NBL-1073,2026-07-14/2026-07-20,2026-07-20,2.0,274.1728829892533,242.80375843444227,305.54200754406435
NBL-1074,2026-07-14/2026-07-20,2026-07-20,2.0,60.418956835392684,49.98640619337013,70.85150747741524
NBL-1075,2026-07-14/2026-07-20,2026-07-20,2.0,270.9156534967279,243.5247943965277,298.3065125969281
NBL-1076,2026-07-14/2026-07-20,2026-07-20,2.0,77.1530463338631,60.79124385999647,93.51484880772973
NBL-1077,2026-07-14/2026-07-20,2026-07-20,2.0,434.46110357953876,402.7661823321222,466.15602482695533
NBL-1078,2026-07-14/2026-07-20,2026-07-20,2.0,14.542997764829089,8.624663262735067,20.461332266923108
NBL-1079,2026-07-14/2026-07-20,2026-07-20,2.0,284.8483234964445,256.05392841821316,313.6427185746758
NBL-1080,2026-07-14/2026-07-20,2026-07-20,2.0,30.854310181083285,23.63794296314377,38.0706773990228
NBL-1081,2026-07-14/2026-07-20,2026-07-20,2.0,40.04295028061964,32.51060434820435,47.57529621303493
NBL-1082,2026-07-14/2026-07-20,2026-07-20,2.0,276.65117068313,247.15151644489367,306.1508249213663
NBL-1083,2026-07-14/2026-07-20,2026-07-20,2.0,531.6974753121763,491.88599127250603,571.5089593518464
NBL-1084,2026-07-14/2026-07-20,2026-07-20,2.0,79.14351823540814,65.92502004325618,92.36201642756009
NBL-1085,2026-07-14/2026-07-20,2026-07-20,2.0,78.424437684906,63.25314979900161,93.59572557081039
NBL-1086,2026-07-14/2026-07-20,2026-07-20,2.0,350.93524930266256,313.1441548207932,388.72634378453193
NBL-1087,2026-07-14/2026-07-20,2026-07-20,2.0,746.2660698512427,709.837063521496,782.6950761809894
NBL-1088,2026-07-14/2026-07-20,2026-07-20,2.0,48.74548975498725,38.18263991396833,59.308339596006164
NBL-1089,2026-07-14/2026-07-20,2026-07-20,2.0,128.23168193802212,108.22725148120088,148.23611239484336
NBL-1090,2026-07-14/2026-07-20,2026-07-20,2.0,48.01869082597425,36.44652973509986,59.590851916848635
NBL-1091,2026-07-14/2026-07-20,2026-07-20,2.0,232.98126249194127,213.00725860590575,252.95526637797678
NBL-1092,2026-07-14/2026-07-20,2026-07-20,2.0,83.07081453662046,69.1571463500298,96.98448272321112
NBL-1093,2026-07-14/2026-07-20,2026-07-20,2.0,292.1400575750638,261.74345274963656,322.536662400491
NBL-1094,2026-07-14/2026-07-20,2026-07-20,2.0,42.89536705982034,32.91997739767912,52.870756721961556
NBL-1095,2026-07-14/2026-07-20,2026-07-20,2.0,556.6574892012145,517.1479060838996,596.1670723185294
NBL-1096,2026-07-14/2026-07-20,2026-07-20,2.0,519.1157447890737,484.310631343503,553.9208582346444
NBL-1097,2026-07-14/2026-07-20,2026-07-20,2.0,606.8816271175405,579.5352965109668,634.2279577241142
NBL-1098,2026-07-14/2026-07-20,2026-07-20,2.0,209.4344861121575,191.5567316614624,227.31224056285257
NBL-1099,2026-07-14/2026-07-20,2026-07-20,2.0,35.15776384247306,24.967269936585517,45.3482577483606
NBL-1100,2026-07-14/2026-07-20,2026-07-20,2.0,181.05791764640105,162.86233201227788,199.25350328052423
NBL-1101,2026-07-14/2026-07-20,2026-07-20,2.0,168.44858030360706,151.76928420134348,185.12787640587064
NBL-1102,2026-07-14/2026-07-20,2026-07-20,2.0,718.8140158651461,683.1381105409054,754.4899211893868
NBL-1103,2026-07-14/2026-07-20,2026-07-20,2.0,147.76141740121375,128.4304778081857,167.09235699424178
NBL-1104,2026-07-14/2026-07-20,2026-07-20,2.0,52.37514866737591,41.670627124262246,63.079670210489574
NBL-1105,2026-07-14/2026-07-20,2026-07-20,2.0,378.3786396755546,349.6942334279415,407.0630459231677
NBL-1106,2026-07-14/2026-07-20,2026-07-20,2.0,103.43956634588316,86.99883388959805,119.88029880216828
NBL-1107,2026-07-14/2026-07-20,2026-07-20,2.0,66.8899007213007,59.72754781544195,74.05225362715946
NBL-1108,2026-07-14/2026-07-20,2026-07-20,2.0,276.6738521311549,248.02359157138682,305.32411269092296
NBL-1109,2026-07-14/2026-07-20,2026-07-20,2.0,172.24756922917496,150.87070188361645,193.62443657473347
NBL-1110,2026-07-14/2026-07-20,2026-07-20,2.0,755.5881218199323,717.8663806683489,793.3098629715157
NBL-1111,2026-07-14/2026-07-20,2026-07-20,2.0,284.0178114140553,247.73202191784364,320.30360091026694
NBL-1112,2026-07-14/2026-07-20,2026-07-20,2.0,409.16601046564017,375.068440753161,443.26358017811935
NBL-1113,2026-07-14/2026-07-20,2026-07-20,2.0,411.83614224688193,374.7689583565307,448.9033261372332
NBL-1114,2026-07-14/2026-07-20,2026-07-20,2.0,298.45713321493315,270.79903706810495,326.11522936176135
NBL-1115,2026-07-14/2026-07-20,2026-07-20,2.0,613.0734074783749,579.8519246088777,646.2948903478721
NBL-1116,2026-07-14/2026-07-20,2026-07-20,2.0,635.8700470715273,608.4935931937758,663.2465009492788
NBL-1117,2026-07-14/2026-07-20,2026-07-20,2.0,687.8026197309872,653.0158970095421,722.5893424524323
NBL-1118,2026-07-14/2026-07-20,2026-07-20,2.0,584.5294174663393,551.3586896711114,617.7001452615672
NBL-1119,2026-07-14/2026-07-20,2026-07-20,2.0,534.2988176207003,503.82379619319715,564.7738390482035
NBL-1120,2026-07-14/2026-07-20,2026-07-20,2.0,654.1028255201189,615.2468494346097,692.9588016056282
NBL-1121,2026-07-14/2026-07-20,2026-07-20,2.0,253.66870394330786,230.04068534675457,277.29672253986115
NBL-1122,2026-07-14/2026-07-20,2026-07-20,2.0,290.0713858922482,256.4629815142524,323.679790270244
NBL-1123,2026-07-14/2026-07-20,2026-07-20,2.0,162.90959919775142,144.2359156979141,181.58328269758874
NBL-1124,2026-07-14/2026-07-20,2026-07-20,2.0,290.0426773469038,266.5000688159013,313.58528587790636
NBL-1125,2026-07-14/2026-07-20,2026-07-20,2.0,319.7813312074228,289.28579733984384,350.27686507500175
NBL-1126,2026-07-14/2026-07-20,2026-07-20,2.0,237.3274963006681,213.78785594263738,260.86713665869877
NBL-1127,2026-07-14/2026-07-20,2026-07-20,2.0,235.16034185522014,211.47290543614795,258.8477782742923
NBL-1128,2026-07-14/2026-07-20,2026-07-20,2.0,779.1269839541485,746.9197416816825,811.3342262266145
NBL-1129,2026-07-14/2026-07-20,2026-07-20,2.0,8.006092579745484,5.4546717319758145,10.557513427515154
NBL-1130,2026-07-14/2026-07-20,2026-07-20,2.0,78.27820533471484,62.385442526032875,94.1709681433968
NBL-1131,2026-07-14/2026-07-20,2026-07-20,2.0,35.95924498404078,24.095729071094034,47.822760896987525
NBL-1132,2026-07-14/2026-07-20,2026-07-20,2.0,74.12201934801516,62.07972188152495,86.16431681450537
NBL-1133,2026-07-14/2026-07-20,2026-07-20,2.0,611.4043403538919,577.7579617324437,645.0507189753401
NBL-1134,2026-07-14/2026-07-20,2026-07-20,2.0,226.36146268297077,202.58366255838146,250.13926280756007
NBL-1135,2026-07-14/2026-07-20,2026-07-20,2.0,264.5422839898305,238.3397772037603,290.74479077590064
NBL-1136,2026-07-14/2026-07-20,2026-07-20,2.0,281.34580855210015,250.63835401454097,312.0532630896593
NBL-1137,2026-07-14/2026-07-20,2026-07-20,2.0,220.1619029825252,195.83940880983312,244.48439715521727
NBL-1138,2026-07-14/2026-07-20,2026-07-20,2.0,210.57521816847265,188.99502522380536,232.15541111313993
NBL-1139,2026-07-14/2026-07-20,2026-07-20,2.0,558.8155213593332,522.869759262868,594.7612834557983
NBL-1140,2026-07-14/2026-07-20,2026-07-20,2.0,227.3737436469455,197.59356273038986,257.15392456350116
NBL-1141,2026-07-14/2026-07-20,2026-07-20,2.0,676.738343130839,637.91821593553,715.5584703261479
NBL-1142,2026-07-14/2026-07-20,2026-07-20,2.0,21.38820660608878,15.285489463867439,27.49092374831012
NBL-1143,2026-07-14/2026-07-20,2026-07-20,2.0,134.23336335822768,119.95665371780933,148.51007299864602
NBL-1144,2026-07-14/2026-07-20,2026-07-20,2.0,69.84179401227831,56.75930051248165,82.92428751207498
